Company_Name,Location,Sector,Amount ($),Stage,Year
Jumbotail,Bangalore,Technology,14300000.0,series b,2021-01-01
Phi Commerce,Pune,Finance,4000000.0,series a,2021-01-01
Zupee,Gurugram,Technology,10000000.0,undisclosed,2021-01-01
Oneiric Gaming,Chandigarh,Technology,3982000.0,undisclosed,2021-01-01
Finsall,Bangalore,Technology,300000.0,seed,2021-01-01
Legalwiz.in,Ahmedabad,Business Intelligence,500000.0,undisclosed,2021-01-01
Practically,Telangana,Technology,4000000.0,bridge,2021-01-01
Cred,Bangalore,Finance,81000000.0,series c,2021-01-01
Devic Earth,Bangalore,Technology,1000000.0,undisclosed,2021-01-01
Zerone,Gurugram,Finance,1300000.0,bridge,2021-01-01
boAt,Mumbai,Beauty & Fashion,100000000.0,maturity,2021-01-01
Pocket Aces,Mumbai,Media and Entertainment,2000000.0,undisclosed,2021-01-01
Kyt,Bangalore,Technology,5000000.0,series a,2021-01-01
iMumz,Bangalore,Health,300000.0,undisclosed,2021-01-01
BharatPe,Delhi,Finance,8200000.0,unstaged,2021-01-01
CropIn,Bangalore,Technology,20000000.0,series c,2021-01-01
Vanity Wagon,Gurugram,Beauty & Fashion,200000.0,seed,2021-01-01
Oyo,Gurugram,Health,7000000.0,series f,2021-01-01
Agri10x,Pune,Technology,913500.0,seed,2021-01-01
BlackSoil,Mumbai,Finance,4000000.0,undisclosed,2021-01-01
HobSpace,Mumbai,Technology,100000.0,bridge,2021-01-01
DcodeAI,Delhi,Technology,500000.0,undisclosed,2021-01-01
Biocon Biologics,Bangalore,Health,70000000.0,undisclosed,2021-01-01
KiranaKart,Mumbai,Technology,720000.0,bridge,2021-01-01
Meddo,Gurugram,Health,3000000.0,bridge,2021-01-01
SP Robotic Works,Chennai,Technology,3000000.0,series a,2021-01-01
3SC,Gurugram,Transport,15000000.0,series b,2021-01-01
Chai Waale,Chennai,Technology,600000.0,undisclosed,2021-01-01
Minimalist,Jaipur,Beauty & Fashion,10000000.0,series a,2021-01-01
Biconomy,Delhi,Technology,9000000.0,undisclosed,2021-01-01
Fixcraft,Gurugram,Transport,1000000.0,bridge,2021-01-01
Slice,Bangalore,Finance,10000000.0,undisclosed,2021-01-01
90+ My Tuition App,Bangalore,Technology,5000000.0,series a,2021-01-01
Wasabi,Bangalore,Business Intelligence,1800000.0,seed,2021-01-01
Strata,Bangalore,Technology,6000000.0,series a,2021-01-01
Ourbetterplanet,Bangalore,Technology,300000.0,seed,2021-01-01
Murf.ai,Bangalore,Technology,1500000.0,seed,2021-01-01
JetSynthesys,Pune,Media and Entertainment,2000000.0,undisclosed,2021-01-01
MYFITNESS,Silvassa,Lifestyle,1000000.0,seed,2021-01-01
I am Love,Mumbai,Health,4000000.0,seed,2021-01-01
MyGlamm,Mumbai,Technology,40000000.0,undisclosed,2021-01-01
Gumlet,Bangalore,Technology,1600000.0,undisclosed,2021-01-01
Eloelo,Bangalore,Technology,2000000.0,bridge,2021-01-01
Edukemy,Noida,Technology,2000000.0,bridge,2021-01-01
Zingbus,Gurugram,Transport,5000000.0,bridge,2021-01-01
NewsReach,Ahmedabad,Media and Entertainment,300000.0,seed,2021-01-01
Pencilton,Hyderabad,Finance,330000.0,bridge,2021-01-01
Bandhoo,Gurugram,Technology,1000000.0,undisclosed,2021-01-01
ixigo,Gurugram,Technology,53000000.0,undisclosed,2021-01-01
The Whole Truth,Mumbai,Technology,6000000.0,series a,2021-01-01
Insane AI,Bangalore,Lifestyle,800000.0,seed,2021-01-01
Learn4o Technology,Jaipur,Technology,913500.0,seed,2021-01-01
Droom,Gurugram,Technology,200000000.0,undisclosed,2021-01-01
Skymet,Noida,Energy,1000000.0,undisclosed,2021-01-01
Go Swift,Bangalore,Technology,2000000.0,bridge,2021-01-01
Mamaearth,Gurugram,Health,50000000.0,undisclosed,2021-01-01
G.O.A.T,Bangalore,Technology,36000000.0,series a,2021-01-01
Keeros,Lucknow,Technology,1100000.0,bridge,2021-01-01
ReDesyn,Mumbai,Technology,300000.0,bridge,2021-01-01
Inspacco,Pune,Technology,200000.0,undisclosed,2021-01-01
Knorish,Gurugram,Technology,1000000.0,bridge,2021-01-01
Dozee,Bangalore,Health,5000000.0,series a,2021-01-01
BlackBuck,Bangalore,Transport,67000000.0,series e,2021-01-01
Mailmodo,Bangalore,Business Intelligence,2000000.0,seed,2021-01-01
SuperBeings,Bangalore,Technology,913500.0,seed,2021-01-01
NirogStreet,Delhi,Health,2500000.0,series a,2021-01-01
Hyreo,Thiruvananthapuram,Business Intelligence,1100000.0,bridge,2021-01-01
GODI Energy,Hyderabad,Transport,3982000.0,undisclosed,2021-01-01
Even,Bangalore,Health,5000000.0,seed,2021-01-01
Captain Fresh,Bangalore,Transport,12000000.0,series a,2021-01-01
Otipy,Gurugram,Technology,10200000.0,series a,2021-01-01
Lenskart,Faridabad,Beauty & Fashion,220000000.0,undisclosed,2021-01-01
Eka.care,Bangalore,Health,4500000.0,undisclosed,2021-01-01
Braingroom,Chennai,Technology,200000.0,undisclosed,2021-01-01
Edvizo,Bangalore,Technology,1000000.0,bridge,2021-01-01
Credenc,Delhi,Finance,25000000.0,undisclosed,2021-01-01
GlobalBees,Delhi,Technology,150000000.0,series a,2021-01-01
Spinny,Gurugram,Transport,108000000.0,series d,2021-01-01
Mynvax,Bangalore,Health,4000000.0,series a,2021-01-01
RiseBird,Pune,Business Intelligence,500000.0,undisclosed,2021-01-01
Uvi Health,Bangalore,Health,330000.0,bridge,2021-01-01
Vegrow,Bangalore,Technology,13000000.0,undisclosed,2021-01-01
Automovill,Bangalore,Transport,500000.0,undisclosed,2021-01-01
NFTically,Gurugram,Finance,913500.0,seed,2021-01-01
HealthifyMe,Bangalore,Health,75000000.0,series c,2021-01-01
GalaxyCard,Gurugram,Finance,450000.0,undisclosed,2021-01-01
Bella Vita Organic,Gurugram,Health,10000000.0,undisclosed,2021-01-01
SmartCoin,Bangalore,Finance,10000000.0,undisclosed,2021-01-01
CareerNinja,Mumbai,Technology,913500.0,seed,2021-01-01
MYSUN,Delhi,Energy,2000000.0,undisclosed,2021-01-01
Sea6 Energy,Bangalore,Health,9000000.0,series b,2021-01-01
Beco,Mumbai,Technology,500000.0,seed,2021-01-01
OneCode,Bangalore,Technology,5000000.0,undisclosed,2021-01-01
MedPay,Bangalore,Technology,1200000.0,seed,2021-01-01
Inshorts,Noida,Technology,60000000.0,undisclosed,2021-01-01
Digantara,Bangalore,Technology,2500000.0,seed,2021-01-01
Aqgromalin,Chennai,Technology,700000.0,seed,2021-01-01
Square Yards,Gurugram,Technology,25000000.0,undisclosed,2021-01-01
OYO,Gurugram,Health,660000000.0,undisclosed,2021-01-01
Slang Labs,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
NirogGyan,Gurugram,Health,913500.0,seed,2021-01-01
Ola Electric,Bangalore,Transport,100000000.0,unstaged,2021-01-01
Bikry app,Noida,Technology,1300000.0,undisclosed,2021-01-01
Oliveboard,Bangalore,Technology,3000000.0,undisclosed,2021-01-01
Little Leap,Delhi,Technology,300000.0,undisclosed,2021-01-01
Trell,Bangalore,Technology,45000000.0,series b,2021-01-01
Kredent,Kolkata,Technology,1000000.0,undisclosed,2021-01-01
EasyAspataal,Mumbai,Health,500000.0,seed,2021-01-01
SMOOR,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Pankhuri,Bangalore,Technology,3200000.0,undisclosed,2021-01-01
Arcana,Bangalore,Technology,370000.0,seed,2021-01-01
AdmitKard,Noida,Technology,3982000.0,undisclosed,2021-01-01
UrbanKisaan,Hyderabad,Technology,3982000.0,undisclosed,2021-01-01
Aquaconnect,Chennai,Technology,4000000.0,bridge,2021-01-01
Vah Vah!,Bangalore,Technology,1800000.0,undisclosed,2021-01-01
LetsDressUp,Gurugram,Beauty & Fashion,300000.0,bridge,2021-01-01
Sapio Analytics,Mumbai,Technology,150000.0,undisclosed,2021-01-01
BHyve,Mumbai,Business Intelligence,300000.0,undisclosed,2021-01-01
Indi Energy,Roorkee,Energy,913500.0,seed,2021-01-01
The Ayurveda Co,Gurugram,Technology,3982000.0,undisclosed,2021-01-01
Pratilipi,Bangalore,Technology,48000000.0,undisclosed,2021-01-01
Ati Motors,Bangalore,Transport,35000000.0,bridge,2021-01-01
peAR,Mumbai,Technology,300000.0,bridge,2021-01-01
Gourmet Garden,Bangalore,Technology,3000000.0,undisclosed,2021-01-01
The Sleep Company,Mumbai,Technology,1000000.0,bridge,2021-01-01
TyrePlex,Delhi,Technology,913500.0,seed,2021-01-01
ION Energy,Mumbai,Transport,3600000.0,bridge,2021-01-01
Digit Insurance,Bangalore,Technology,200000000.0,undisclosed,2021-01-01
FRAAZO,Mumbai,Technology,11000000.0,series a,2021-01-01
Licious,Bangalore,Technology,192000000.0,series f,2021-01-01
WinZO,Delhi,Technology,65000000.0,series c,2021-01-01
Furlenco,Bangalore,Technology,100000000.0,undisclosed,2021-01-01
Skylark Drones,Bangalore,Transport,3000000.0,bridge,2021-01-01
Leegality,Gurugram,Technology,1100000.0,bridge,2021-01-01
Arcatron Mobility,Pune,Health,3982000.0,undisclosed,2021-01-01
TWID,Bangalore,Finance,2500000.0,undisclosed,2021-01-01
PeakPerformer,Bangalore,Technology,913500.0,seed,2021-01-01
MyMobiForce,Noida,Technology,1400000.0,bridge,2021-01-01
Pine Labs,Noida,Technology,600000.0,undisclosed,2021-01-01
Genworks Health,Bangalore,Health,2000000.0,undisclosed,2021-01-01
Pocketly,Bangalore,Finance,3982000.0,undisclosed,2021-01-01
Neverinstall,Bangalore,Technology,370000.0,seed,2021-01-01
CoRover,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
BeatO,Delhi,Health,5000000.0,bridge,2021-01-01
Earth Rhythm,Gurugram,Beauty & Fashion,1200000.0,seed,2021-01-01
Fountain9,Mumbai,Technology,1900000.0,seed,2021-01-01
Rockclimber,Bangalore,Technology,1000000.0,undisclosed,2021-01-01
SpEd@home,Mumbai,Technology,300000.0,undisclosed,2021-01-01
CanPe,Bangalore,Technology,913500.0,seed,2021-01-01
Green Soul,Ambernath,Technology,200000.0,undisclosed,2021-01-01
Shiprocket,Delhi,Transport,41000000.0,series d,2021-01-01
DealShare,Bangalore,Technology,144000000.0,undisclosed,2021-01-01
Teachmint,Bangalore,Technology,20000000.0,bridge,2021-01-01
Vahak,Bangalore,Transport,5000000.0,bridge,2021-01-01
goSTOPS,Delhi,Health,1000000.0,bridge,2021-01-01
Codedamn,Delhi,Technology,1100000.0,bridge,2021-01-01
Biocraft Innovation Technology,Noida,Energy,1100000.0,bridge,2021-01-01
Powerplay,Bangalore,Technology,5200000.0,undisclosed,2021-01-01
Accio Robotics,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Delhivery,Gurugram,Transport,270000000.0,series h,2021-01-01
Avishkaar,Delhi,Technology,600000.0,bridge,2021-01-01
Jobsgaar,Delhi,Business Intelligence,140000.0,seed,2021-01-01
Almo,Gurugram,Beauty & Fashion,913500.0,seed,2021-01-01
Breathe Well-being,Delhi,Health,1000000.0,bridge,2021-01-01
GalaxEye,Chennai,Technology,1100000.0,bridge,2021-01-01
Good Health Clinic,Hyderabad,Health,5000000.0,undisclosed,2021-01-01
Urban Company,Delhi,Technology,250000000.0,series f,2021-01-01
MYBYK,Ahmedabad,Technology,1000000.0,bridge,2021-01-01
Locus,Bangalore,Transport,50000000.0,series c,2021-01-01
Crejo.Fun,Bangalore,Technology,3000000.0,seed,2021-01-01
Bambinos,Bangalore,Technology,500000.0,seed,2021-01-01
KreditBee,Bangalore,Finance,8000000.0,undisclosed,2021-01-01
Spardha,Pune,Technology,400000.0,bridge,2021-01-01
Onelife Nutriscience,Mumbai,Health,3982000.0,undisclosed,2021-01-01
Flatheads,Bangalore,Beauty & Fashion,3982000.0,undisclosed,2021-01-01
Fable Fintech,Mumbai,Finance,5000000.0,series a,2021-01-01
Holisol,Delhi,Transport,3000000.0,undisclosed,2021-01-01
Now&Me,Delhi,Health,1000000.0,undisclosed,2021-01-01
Fyllo,Bangalore,Technology,400000.0,seed,2021-01-01
Cora Health,Bangalore,Health,3982000.0,undisclosed,2021-01-01
Blaer Motors,Chennai,Transport,300000.0,undisclosed,2021-01-01
Swiflearn,Gurugram,Technology,3000000.0,bridge,2021-01-01
Cashfree,Bangalore,Finance,3982000.0,undisclosed,2021-01-01
QuickSell,Mumbai,Technology,2000000.0,bridge,2021-01-01
Truemeds,Mumbai,Health,5000000.0,series a,2021-01-01
Candes,Delhi,Technology,3000000.0,undisclosed,2021-01-01
MediBuddy,Bangalore,Health,3000000.0,undisclosed,2021-01-01
F5,Delhi,Technology,300000.0,bridge,2021-01-01
Capital Float,Bangalore,Finance,6000000.0,undisclosed,2021-01-01
IntelleWings,Panchkula,Technology,100000.0,seed,2021-01-01
Shyplite,Delhi,Transport,1000000.0,undisclosed,2021-01-01
Refyne,Bangalore,Finance,20000000.0,series a,2021-01-01
Greenjoules,Pune,Energy,4500000.0,series a,2021-01-01
MentorKart,Delhi,Business Intelligence,150000.0,seed,2021-01-01
Leverage Edu,Delhi,Technology,2000000.0,unstaged,2021-01-01
Kale Logistics,Thane,Transport,5000000.0,series a,2021-01-01
CustomerGlu,Bangalore,Business Intelligence,320000.0,undisclosed,2021-01-01
Cell Propulsion,Bangalore,Technology,2000000.0,undisclosed,2021-01-01
Wellbeing Nutrition,Mumbai,Health,3982000.0,undisclosed,2021-01-01
Pee Safe,Gurugram,Health,3000000.0,bridge,2021-01-01
Chqbook,Delhi,Finance,1000000.0,undisclosed,2021-01-01
SimpliContract,Bangalore,Technology,1800000.0,seed,2021-01-01
Dropshop,Bangalore,Transport,1000000.0,bridge,2021-01-01
Jumbotail,Bangalore,Technology,4000000.0,unstaged,2021-01-01
BYJU'S,Bangalore,Technology,350000000.0,undisclosed,2021-01-01
Power Gummies,Delhi,Health,1000000.0,undisclosed,2021-01-01
Convosight,Delhi,Technology,9000000.0,series a,2021-01-01
Junio,Delhi,Finance,600000.0,seed,2021-01-01
Wherehouse.io,Delhi,Transport,913500.0,seed,2021-01-01
Flexmoney,Mumbai,Finance,4800000.0,series a,2021-01-01
Fampay,Bangalore,Finance,38000000.0,series a,2021-01-01
Apna,Bangalore,Business Intelligence,70000000.0,series b,2021-01-01
XYXX Apparels,Surat,Beauty & Fashion,4000000.0,series a,2021-01-01
WaterScience,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
BrowserStack,Mumbai,Technology,200000000.0,series b,2021-01-01
Vital,Delhi,Technology,3000000.0,bridge,2021-01-01
Juicy chemistry,Coimbatore,Health,3982000.0,undisclosed,2021-01-01
Samaaro,Bangalore,Technology,125000.0,undisclosed,2021-01-01
Imagimake,Mumbai,Business Intelligence,500000.0,bridge,2021-01-01
MSMEx,Andheri,Technology,1000000.0,bridge,2021-01-01
RenewBuy,Gurugram,Technology,45000000.0,series c,2021-01-01
saarthi.ai,Bangalore,Technology,913500.0,seed,2021-01-01
Kutumb,Bangalore,Technology,26000000.0,series a,2021-01-01
Superplum,Noida,Technology,3800000.0,bridge,2021-01-01
Upside AI,Mumbai,Finance,1200000.0,seed,2021-01-01
PazCare,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Answer Genomics,Bangalore,Health,3982000.0,undisclosed,2021-01-01
Skillmatics,Mumbai,Technology,6000000.0,series a,2021-01-01
Bimaplan,Bangalore,Technology,2500000.0,bridge,2021-01-01
Bueno Finance,Gurugram,Finance,3000000.0,seed,2021-01-01
CityMall,Gurugram,Technology,22000000.0,series b,2021-01-01
BYJU’S,Bangalore,Technology,50000000.0,undisclosed,2021-01-01
India Quotient,Mumbai,Finance,64000000.0,undisclosed,2021-01-01
The Switch Fix,Gurugram,Health,913500.0,seed,2021-01-01
Anvidha Technologies,Gurugram,Technology,1500000.0,seed,2021-01-01
DigiSparsh,Mumbai,Finance,913500.0,seed,2021-01-01
CoffeeMug.ai,Delhi,Business Intelligence,620000.0,bridge,2021-01-01
Pathfndr.io,Bangalore,Technology,1100000.0,bridge,2021-01-01
BigLeap,Hyderabad,Business Intelligence,600000.0,undisclosed,2021-01-01
Kazam,Bangalore,Technology,900000.0,seed,2021-01-01
MYRE Capital,Mumbai,Technology,6000000.0,undisclosed,2021-01-01
BimaPe,Mumbai,Finance,500000.0,bridge,2021-01-01
MicroDegree,Mangalore,Technology,3982000.0,undisclosed,2021-01-01
Saarthi Pedagogy,Ahmedabad,Technology,1000000.0,undisclosed,2021-01-01
Synapsica,Delhi,Health,4000000.0,series a,2021-01-01
Kwik Foods,Gurugram,Technology,913500.0,seed,2021-01-01
Plutomen,Ahmedabad,Technology,300000.0,undisclosed,2021-01-01
GoMechanic,Gurugram,Transport,42000000.0,series c,2021-01-01
Grinntech,Chennai,Transport,2000000.0,undisclosed,2021-01-01
Nobel Hygiene,Mumbai,Health,60000000.0,undisclosed,2021-01-01
Green Cure,Delhi,Health,1100000.0,bridge,2021-01-01
Classplus,Noida,Technology,65000000.0,series c,2021-01-01
WINDO,Hyderabad,Technology,500000.0,seed,2021-01-01
ApnaKlub,Bangalore,Technology,1100000.0,bridge,2021-01-01
LegalPay,Delhi,Finance,3982000.0,undisclosed,2021-01-01
Lavado,Mumbai,Technology,3982000.0,undisclosed,2021-01-01
Navars,Hyderabad,Technology,3982000.0,undisclosed,2021-01-01
GoBolt,Gurugram,Transport,20000000.0,series b,2021-01-01
Loco,Bangalore,Technology,9000000.0,seed,2021-01-01
Auric,Delhi,Health,2000000.0,bridge,2021-01-01
Edmingle,Bangalore,Technology,300000.0,undisclosed,2021-01-01
Slice,Bangalore,Finance,20000000.0,undisclosed,2021-01-01
Humit,Bangalore,Media and Entertainment,1100000.0,bridge,2021-01-01
Airblack,Gurugram,Technology,5200000.0,series a,2021-01-01
NIRAMAI,Bangalore,Health,3982000.0,undisclosed,2021-01-01
Intervue,Delhi,Technology,913500.0,seed,2021-01-01
Nestroots,Gurugram,Beauty & Fashion,100000.0,seed,2021-01-01
Detect Technologies,Chennai,Technology,12000000.0,undisclosed,2021-01-01
CredR,Bangalore,Transport,6500000.0,undisclosed,2021-01-01
Fourth Partner Energy,Hyderabad,Energy,125000000.0,undisclosed,2021-01-01
TABLT,Kolkata,Health,3000000.0,series a,2021-01-01
Hesa,Hyderabad,Technology,2000000.0,seed,2021-01-01
Powerhouse91,Gurugram,Technology,913500.0,seed,2021-01-01
Nalanda Learning,Kolkata,Technology,5000000.0,undisclosed,2021-01-01
Chargeup,Delhi,Energy,1100000.0,bridge,2021-01-01
Knackit,Bangalore,Technology,100000.0,undisclosed,2021-01-01
Treebo Hotels,Bangalore,Health,16000000.0,series d,2021-01-01
Raptee Energy,Chennai,Transport,700000.0,undisclosed,2021-01-01
Meddo,Gurugram,Health,6000000.0,undisclosed,2021-01-01
Supertails,Bangalore,Technology,2600000.0,bridge,2021-01-01
SkilloVilla,Bangalore,Technology,300000.0,seed,2021-01-01
Cancer Clinics,Telangana,Health,1500000.0,bridge,2021-01-01
Velocity,Bangalore,Finance,1300000.0,seed,2021-01-01
Happy Jars,Delhi,Technology,400000.0,seed,2021-01-01
Inshorts,Noida,Media and Entertainment,40000000.0,undisclosed,2021-01-01
ExtraaEdge,Pune,Technology,1000000.0,bridge,2021-01-01
Zotalabs,Pune,Technology,1250000.0,seed,2021-01-01
Voiro,Bangalore,Business Intelligence,1800000.0,bridge,2021-01-01
Dream Sports,Mumbai,Technology,400000000.0,undisclosed,2021-01-01
Safex Chemicals,Delhi,Technology,50000000.0,undisclosed,2021-01-01
Instoried,Bangalore,Media and Entertainment,3982000.0,undisclosed,2021-01-01
Rupifi,Bangalore,Finance,4100000.0,bridge,2021-01-01
Moneyboxx,Mumbai,Finance,3000000.0,unstaged,2021-01-01
CityMall,Gurugram,Technology,11000000.0,series a,2021-01-01
Janani,Bangalore,Health,1000000.0,seed,2021-01-01
ReshaMandi,Bangalore,Technology,1700000.0,seed,2021-01-01
Bombay Shaving Company,Delhi,Technology,2000000.0,undisclosed,2021-01-01
DotPe,Gurugram,Finance,27000000.0,series a,2021-01-01
Homingos,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Anar Business Community,Mumbai,Technology,3982000.0,undisclosed,2021-01-01
Five Star Finance,Chennai,Finance,234000000.0,undisclosed,2021-01-01
Settlrs,Bangalore,Technology,1100000.0,bridge,2021-01-01
BYJU'S,Bangalore,Technology,460000000.0,series f,2021-01-01
Annapurna Finance,Bhubaneswar,Finance,30000000.0,undisclosed,2021-01-01
HealthPlix,Bangalore,Health,13500000.0,series b,2021-01-01
Masai School,Bangalore,Technology,5000000.0,series a,2021-01-01
Bewakoof,Mumbai,Beauty & Fashion,4000000.0,undisclosed,2021-01-01
IndiaLends,Delhi,Finance,5100000.0,undisclosed,2021-01-01
Stelis Biopharma,Bangalore,Health,195000000.0,series b,2021-01-01
Tilt,Bangalore,Technology,125000.0,undisclosed,2021-01-01
NeoDove,Jaipur,Technology,15000000.0,seed,2021-01-01
Zaara Biotech,Kottayam,Health,10000000.0,undisclosed,2021-01-01
KreditBee,Bangalore,Finance,75000000.0,seed,2021-01-01
True Balance,Gurugram,Finance,10000000.0,unstaged,2021-01-01
Muvin,Bangalore,Finance,1000000.0,seed,2021-01-01
Purplle,Mumbai,Beauty & Fashion,45000000.0,undisclosed,2021-01-01
FloBiz,Bangalore,Technology,10000000.0,series a,2021-01-01
Jeevam Health,Delhi,Health,1500000.0,bridge,2021-01-01
NewLink Group,Beijing,Technology,200000000.0,undisclosed,2021-01-01
OZiva,Mumbai,Health,12000000.0,series b,2021-01-01
Blive,Panaji,Lifestyle,1000000.0,bridge,2021-01-01
Nazara Technologies,Mumbai,Technology,30000000.0,undisclosed,2021-01-01
Euler Motors,Delhi,Transport,2600000.0,series a,2021-01-01
Pixxel,Bangalore,Technology,7300000.0,seed,2021-01-01
Prescinto,Ahmedabad,Energy,3500000.0,seed,2021-01-01
MyGlamm,Mumbai,Beauty & Fashion,20000000.0,series c,2021-01-01
Chirrup,Bangalore,Technology,300000.0,bridge,2021-01-01
Policybazaar,Gurugram,Finance,75000000.0,undisclosed,2021-01-01
Livve Homes,Bangalore,Technology,5000000.0,undisclosed,2021-01-01
Juicy Chemistry,Coimbatore,Beauty & Fashion,6300000.0,series a,2021-01-01
Svasti Microfinance,Mumbai,Finance,4000000.0,undisclosed,2021-01-01
Nexprt,Delhi,Business Intelligence,2000000.0,undisclosed,2021-01-01
Wysa,Bangalore,Technology,3982000.0,undisclosed,2021-01-01
Ankur capital,Mumbai,Finance,40000000.0,undisclosed,2021-01-01
Indifi,Gurugram,Finance,5000000.0,unstaged,2021-01-01
Firmway,Mumbai,Finance,1100000.0,bridge,2021-01-01
Say Cheese,Mumbai,Technology,1000000.0,seed,2021-01-01
Indic Inspirations,Pune,Technology,300000.0,undisclosed,2021-01-01
Bimaplan,Mumbai,Finance,500000.0,seed,2021-01-01
YAP,Chennai,Finance,10000000.0,series b,2021-01-01
Leap Finance,Bangalore,Finance,17000000.0,series b,2021-01-01
BlackSoil NBFC,Mumbai,Finance,3000000.0,undisclosed,2021-01-01
OYO,Gurugram,Health,200000000.0,undisclosed,2021-01-01
Max Healthcare,Delhi,Health,140000000.0,undisclosed,2021-01-01
4baseCare,Bangalore,Technology,2000000.0,bridge,2021-01-01
Ezstays,Delhi,Technology,400000.0,seed,2021-01-01
Stylework,Gurugram,Business Intelligence,500000.0,bridge,2021-01-01
Kinara Capital,Bangalore,Finance,6000000.0,undisclosed,2021-01-01
Riskcovry,Bangalore,Technology,5000000.0,series a,2021-01-01
NODWIN,Gurugram,Technology,20000000.0,undisclosed,2021-01-01
Quizizz,Bangalore,Technology,12500000.0,series a,2021-01-01
Ecom Express,Delhi,Technology,20000000.0,undisclosed,2021-01-01
Turtlemint,Mumbai,Technology,45000000.0,series d,2021-01-01
Captain Fresh,Bangalore,Technology,3000000.0,seed,2021-01-01
Northern Arc,Chennai,Finance,10000000.0,unstaged,2021-01-01
Qoohoo,Bangalore,Technology,800000.0,seed,2021-01-01
IGL,Mumbai,Technology,500000.0,undisclosed,2021-01-01
AMPM,Gurugram,Technology,200000.0,undisclosed,2021-01-01
The ePlane,Chennai,Technology,1000000.0,seed,2021-01-01
Cashify,Gurugram,Technology,15000000.0,undisclosed,2021-01-01
Bijnis,Delhi,Technology,3982000.0,undisclosed,2021-01-01
Questt,Gurugram,Technology,1000000.0,seed,2021-01-01
DealShare,Jaipur,Technology,3000000.0,unstaged,2021-01-01
Euler Motors,Delhi,Transport,4000000.0,series a,2021-01-01
Blume Ventures,Mumbai,Finance,40000000.0,undisclosed,2021-01-01
KoineArth,Bangalore,Technology,1800000.0,bridge,2021-01-01
ImaginXP,Pune,Technology,1500000.0,undisclosed,2021-01-01
Virohan,Gurugram,Technology,3982000.0,undisclosed,2021-01-01
Apna.co,Bangalore,Business Intelligence,12500000.0,undisclosed,2021-01-01
ideaForge,Mumbai,Technology,2000000.0,undisclosed,2021-01-01
Clairco,Bangalore,Technology,500000.0,undisclosed,2021-01-01
Northern Arc,Chennai,Finance,50000000.0,unstaged,2021-01-01
Lenskart,Faridabad,Beauty & Fashion,95000000.0,undisclosed,2021-01-01
ParkSmart,Delhi,Transport,913500.0,seed,2021-01-01
Virohan,Gurugram,Technology,3000000.0,series a,2021-01-01
BankSathi,Delhi,Finance,200000.0,seed,2021-01-01
Spark Studio,Bangalore,Technology,913500.0,seed,2021-01-01
BlissClub,Bangalore,Beauty & Fashion,2000000.0,seed,2021-01-01
BricSpaces,Bangalore,Technology,350000.0,bridge,2021-01-01
ANSR,Bangalore,Business Intelligence,15000000.0,series b,2021-01-01
Keito,Pune,Technology,913500.0,seed,2021-01-01
Reccy Adventures,Gurugram,Technology,400000.0,seed,2021-01-01
Magenta EV,Mumbai,Energy,15000000.0,series a,2021-01-01
Karbon Card,Bangalore,Finance,1000000.0,bridge,2021-01-01
Wysa,Bangalore,Technology,5000000.0,series a,2021-01-01
Agnikul,Chennai,Technology,11000000.0,series a,2021-01-01
LegalPay,Delhi,Finance,913500.0,seed,2021-01-01
Glamplus,Bangalore,Technology,200000.0,bridge,2021-01-01
Tekie,Gurugram,Technology,1500000.0,seed,2021-01-01
Asirvad Microfinance,Chennai,Finance,15000000.0,undisclosed,2021-01-01
Avalon Labs,Bangalore,Finance,1100000.0,bridge,2021-01-01
Betterhalf.ai,Bangalore,Technology,3000000.0,bridge,2021-01-01
Koo,Bangalore,Media and Entertainment,30000000.0,series b,2021-01-01
Rezo.ai,Noida,Technology,913500.0,seed,2021-01-01
Mentoria,Mumbai,Technology,200000.0,bridge,2021-01-01
Cuvette Tech,Bangalore,Business Intelligence,1800000.0,seed,2021-01-01
Clensta,Delhi,Health,600000.0,undisclosed,2021-01-01
FarMart,Gurugram,Technology,24000000.0,bridge,2021-01-01
Kodo Card,Mumbai,Finance,8000000.0,seed,2021-01-01
Polygon,Mumbai,Finance,3982000.0,undisclosed,2021-01-01
Get My Parking,Delhi,Transport,6000000.0,undisclosed,2021-01-01
Cellestial,Hyderabad,Technology,500000.0,bridge,2021-01-01
FanCode,Mumbai,Technology,50000000.0,undisclosed,2021-01-01
Jai Kisan,Mumbai,Finance,30000000.0,series a,2021-01-01
Plum,Bangalore,Health,15000000.0,series a,2021-01-01
ThatMate,Satara,Health,140000.0,undisclosed,2021-01-01
Klassroom,Mumbai,Technology,200000.0,bridge,2021-01-01
Convin,Bangalore,Technology,300000.0,bridge,2021-01-01
Mensa Brands,Bangalore,Beauty & Fashion,50000000.0,series a,2021-01-01
Disruptium,Ahmedabad,Business Intelligence,200000.0,undisclosed,2021-01-01
MedTel Healthcare,Bangalore,Health,5000000.0,bridge,2021-01-01
Pickright Technologies,Bangalore,Finance,200000.0,undisclosed,2021-01-01
